row_number,visitor_id,search_timestamp,category,pro_user_id,num_reviews,avg_rating,pro_last_active_time_before_search,cost_estimate_dollars,result_position,service_page_viewed,contact_id,hired
6614,343888959931924000,2018-11-24 04:42:40.706 UTC,House Cleaning,342331791791890000,9,4.67,2018-11-22 18:46:58.549 UTC,80.0,3,True,343889088137592000,False
14796,344372991702269000,2018-11-29 19:09:52.477 UTC,Local Moving (under 50 miles),302999628378038000,9,4.89,2018-11-20 17:12:56.14 UTC,150.0,4,True,344373372432211000,True
479,341510417580908000,2018-10-27 16:00:18.348 UTC,House Cleaning,326514975733784000,9,5.0,2018-10-27 14:00:23.132 UTC,97.0,2,True,341510550906200000,False
17053,342142848021135000,2018-11-03 23:40:49.529 UTC,House Cleaning,328397486480662000,9,5.0,2018-10-19 17:12:04 UTC,194.0,4,True,342142919979385000,False
18245,341589986032337000,2018-10-28 14:06:26.575 UTC,House Cleaning,334441770498072000,9,4.78,2018-10-27 21:12:18.703 UTC,107.0,2,True,341590032047833000,False
15741,342429503418999000,2018-11-07 07:18:24.372 UTC,House Cleaning,280646565336458000,9,4.78,2018-10-31 16:09:50.573 UTC,90.0,8,True,342429831407288000,False
24113,339645793913643000,2018-10-06 02:03:14.419 UTC,House Cleaning,235355292975588000,9,4.78,2018-09-24 22:34:13.895 UTC,85.0,1,True,339645941644181000,False
14271,343917638795075000,2018-11-24 12:40:39.47 UTC,Local Moving (under 50 miles),304284475990319000,9,4.56,2018-11-21 19:24:45.149 UTC,225.0,1,True,343918032468279000,False
17790,340839420565045000,2018-10-19 21:37:01.267 UTC,House Cleaning,339129507709419000,9,4.89,2018-10-19 00:56:20.382 UTC,75.0,3,True,340839851012022000,False
20074,339450867059925000,2018-10-03 19:54:28.25 UTC,House Cleaning,286200843099079000,9,4.22,2018-09-14 23:45:23.785 UTC,184.0,10,True,339451302356770000,False
25240,339889227251310000,2018-10-08 21:40:27.949 UTC,Local Moving (under 50 miles),336808958020354000,9,5.0,2018-10-08 16:02:08.954 UTC,79.0,2,True,339889341277520000,False
25122,342626093950451000,2018-11-09 13:54:54.694 UTC,House Cleaning,339704109288734000,9,5.0,2018-11-09 04:01:08.47 UTC,75.0,2,True,342626185522077000,True
2158,343241991234543000,2018-11-16 16:59:51.802 UTC,Local Moving (under 50 miles),326675097820053000,9,4.89,2018-11-15 19:59:33.347 UTC,0.0,1,True,343242445646495000,True
15932,343133834594402000,2018-11-15 10:57:15.418 UTC,Local Moving (under 50 miles),326675097820053000,9,4.89,2018-11-14 21:04:07.962 UTC,0.0,3,True,343133956334706000,False
13404,341341922904293000,2018-10-25 17:12:03.595 UTC,House Cleaning,330218778573979000,9,5.0,2018-10-24 20:11:01.375 UTC,97.0,1,True,341342047906897000,False
8240,342730864564855000,2018-11-10 19:01:05.486 UTC,House Cleaning,330232353161199000,9,4.89,2018-11-08 19:08:49.309 UTC,90.0,1,True,342731241487081000,False
17117,343851903513329000,2018-11-23 18:25:04.227 UTC,House Cleaning,330232353161199000,9,4.89,2018-11-23 02:44:41.507 UTC,90.0,1,True,343852173834297000,False
24345,342721120718651000,2018-11-10 16:18:41.534 UTC,House Cleaning,330232353161199000,9,4.89,2018-11-08 19:08:49.309 UTC,90.0,1,True,342721256949162000,False
12755,343604354170044000,2018-11-20 21:39:14.73 UTC,Local Moving (under 50 miles),332795728115884000,9,4.89,2018-11-19 19:33:58.794 UTC,70.0,1,True,343604615489167000,False
13127,343246411703222000,2018-11-16 18:13:32.135 UTC,Local Moving (under 50 miles),332795728115884000,9,4.89,2018-11-13 00:04:04.252 UTC,70.0,1,True,343246607186763000,True
17843,344282977059381000,2018-11-28 18:09:37.774 UTC,House Cleaning,339942564302651000,9,5.0,2018-11-28 16:27:09.886 UTC,95.0,4,True,344283238930153000,True
18134,341101379741835000,2018-10-22 22:23:00.344 UTC,House Cleaning,196618522944283000,9,5.0,2018-10-11 13:14:00.553 UTC,175.0,1,True,341101624966946000,False
7202,344100783811264000,2018-11-26 15:33:04.501 UTC,Local Moving (under 50 miles),343683700566016000,10,5.0,2018-11-26 14:51:42.265 UTC,99.0,1,True,344101201580539000,False
8878,343938338922045000,2018-11-24 18:25:39.368 UTC,Local Moving (under 50 miles),343683700566016000,10,5.0,2018-11-24 15:27:53.56 UTC,80.0,1,True,343938518865723000,False
15943,344095095183343000,2018-11-26 13:58:15.587 UTC,Local Moving (under 50 miles),343683700566016000,10,5.0,2018-11-25 22:27:51.89 UTC,80.0,1,True,344095815459135000,False
9692,343348699224375000,2018-11-17 22:38:19.872 UTC,House Cleaning,331852593182736000,10,4.4,2018-11-15 05:20:35.949 UTC,104.0,2,True,343348930142437000,False
15672,344294300675497000,2018-11-28 21:18:21.344 UTC,Local Moving (under 50 miles),327976729769943000,10,5.0,2018-11-24 14:43:30.302 UTC,60.0,6,True,344295209650536000,False
6609,343502320349560000,2018-11-19 17:18:40.969 UTC,Local Moving (under 50 miles),339396884287651000,10,4.8,2018-11-17 23:18:50.596 UTC,65.0,3,True,343502668654911000,False
23311,343314501572558000,2018-11-17 13:08:22.357 UTC,House Cleaning,338923136958226000,10,4.6,0,85.0,4,True,343314712495251000,True
16671,344226124496658000,2018-11-28 02:22:05.236 UTC,House Cleaning,335920751381479000,10,4.0,2018-11-28 01:00:00.575 UTC,95.0,4,True,344226263068925000,False
13353,340386412751954000,2018-10-14 15:46:53.308 UTC,House Cleaning,197930371327919000,10,4.6,2018-10-09 23:21:10.053 UTC,30.0,1,True,340386581382291000,False
4354,341011754775208000,2018-10-21 21:29:15.246 UTC,House Cleaning,301512581680078000,10,5.0,2018-10-19 20:22:07.213 UTC,110.0,1,True,341011868545548000,False
17430,339351164337946000,2018-10-02 16:12:45.22 UTC,House Cleaning,131497036159018000,10,4.7,2018-10-02 15:45:34.985 UTC,71.0,1,True,339351334748365000,False
8985,342489726610948000,2018-11-08 00:02:07.454 UTC,House Cleaning,304924155882897000,10,4.9,2018-11-04 06:28:32.336 UTC,100.0,3,False,342489926175170000,False
2023,343078375502332000,2018-11-14 19:32:56.154 UTC,Local Moving (under 50 miles),342901797741477000,10,5.0,0,80.0,5,True,343078621351198000,False
13114,343077210670661000,2018-11-14 19:13:31.268 UTC,Local Moving (under 50 miles),342901797741477000,10,5.0,0,80.0,2,True,343077623522680000,False
17272,344105876235608000,2018-11-26 16:57:56.892 UTC,Local Moving (under 50 miles),342901797741477000,10,5.0,2018-11-17 13:28:29.274 UTC,80.0,2,True,344106058861887000,False
15690,340487865301270000,2018-10-15 19:57:45.748 UTC,House Cleaning,235075942814180000,10,4.9,2018-09-23 16:30:16.782 UTC,141.0,2,True,340488740883742000,False
4034,340457342160363000,2018-10-15 11:29:03.168 UTC,House Cleaning,237593151090451000,10,5.0,2018-10-09 00:24:22.382 UTC,78.0,3,True,340457524124745000,False
13871,342462469750923000,2018-11-07 16:27:50.852 UTC,House Cleaning,331527740617531000,10,4.9,2018-11-07 13:36:10.228 UTC,75.0,2,True,342462954958291000,False
13224,341381873026670000,2018-10-26 04:17:53.712 UTC,House Cleaning,230274483208004000,10,4.3,2017-04-30 19:59:57.722 UTC,145.0,3,True,341382145095205000,True
24363,342967277075554000,2018-11-13 12:41:17.977 UTC,Local Moving (under 50 miles),341759066907500000,10,4.9,2018-11-10 12:00:56.606 UTC,85.0,3,True,342967366985433000,False
2933,341941118380155000,2018-11-01 15:38:39.343 UTC,House Cleaning,340140740694720000,10,4.9,2018-11-01 14:36:55.809 UTC,140.0,3,True,341941273592529000,True
21369,343505433918930000,2018-11-19 18:10:34.366 UTC,Local Moving (under 50 miles),339792154533388000,10,5.0,2018-11-18 22:18:29.395 UTC,79.0,1,True,343505730185453000,False
22904,343507063187103000,2018-11-19 18:37:43.703 UTC,Local Moving (under 50 miles),339792154533388000,10,5.0,2018-11-19 18:30:45.077 UTC,79.0,1,True,343507481565093000,False
1393,343951957834301000,2018-11-24 22:12:38.284 UTC,Local Moving (under 50 miles),339695321013600000,10,4.2,2018-11-24 20:25:58.845 UTC,80.0,2,True,343952170360012000,False
3826,344205349806956000,2018-11-27 20:35:50.419 UTC,Local Moving (under 50 miles),339695321013600000,10,4.2,2018-11-27 19:27:17.268 UTC,80.0,3,True,344205564405211000,False
12542,344213016429535000,2018-11-27 22:43:37.047 UTC,Local Moving (under 50 miles),339695321013600000,10,4.2,2018-11-27 22:13:06.414 UTC,80.0,2,True,344213354386300000,False
18660,344183604329914000,2018-11-27 14:33:24.885 UTC,Local Moving (under 50 miles),339695321013600000,10,4.2,2018-11-27 01:43:10.738 UTC,80.0,5,True,344183990697287000,False
18366,339462874911203000,2018-10-03 23:14:35.737 UTC,House Cleaning,286314252994061000,10,4.9,2018-10-03 01:58:26.159 UTC,100.0,1,True,339463052484591000,False
10462,343339246156881000,2018-11-17 20:00:46.777 UTC,Local Moving (under 50 miles),326675097820053000,10,4.9,2018-11-17 17:35:16.195 UTC,0.0,5,True,343339436892258000,True
10465,343550205747413000,2018-11-20 06:36:46.344 UTC,Local Moving (under 50 miles),326675097820053000,10,4.9,2018-11-19 16:13:44.596 UTC,0.0,2,True,343551257225838000,False
21381,344221417517080000,2018-11-28 01:03:38.174 UTC,Local Moving (under 50 miles),326675097820053000,10,4.9,2018-11-27 20:46:38.686 UTC,0.0,2,True,344221836485066000,False
16357,340638553234088000,2018-10-17 13:49:13.665 UTC,House Cleaning,318309973338808000,10,3.9,2018-10-09 21:55:15.132 UTC,100.0,3,True,340639120954745000,False
3569,341680698936287000,2018-10-29 15:18:19.676 UTC,House Cleaning,336869300473250000,10,5.0,2018-10-24 14:05:33.043 UTC,100.0,3,True,341681312869515000,True
8867,343851055245934000,2018-11-23 18:10:55.895 UTC,Local Moving (under 50 miles),338322486643613000,10,4.6,2018-11-20 17:06:47.729 UTC,110.0,9,True,343851286556499000,True
11445,344126532669874000,2018-11-26 22:42:13.38 UTC,Local Moving (under 50 miles),338322486643613000,10,4.6,2018-11-23 21:35:09.146 UTC,110.0,5,True,344127044285038000,False
9829,342371470962966000,2018-11-06 15:11:11.81 UTC,House Cleaning,329673906937979000,10,5.0,2018-11-03 16:09:12.669 UTC,75.0,3,True,342371577995198000,False
25222,344378367396306000,2018-11-29 20:39:27.717 UTC,Local Moving (under 50 miles),321794678635552000,10,4.6,2018-10-20 22:15:00.222 UTC,100.0,1,True,344378538157629000,False
12370,343002063339364000,2018-11-13 22:21:03.849 UTC,Local Moving (under 50 miles),339814967199547000,10,4.5,2018-11-13 11:12:16.865 UTC,75.0,1,True,343002409962815000,False
12790,344142189241475000,2018-11-27 03:03:09.969 UTC,House Cleaning,340229169968554000,10,5.0,2018-11-27 01:27:13.392 UTC,85.0,2,True,344142547601481000,False
25204,344119854690066000,2018-11-26 20:50:55.379 UTC,House Cleaning,340229169968554000,10,5.0,2018-11-20 23:02:09.703 UTC,85.0,2,True,344120047514591000,False
24248,340476118100066000,2018-10-15 16:41:58.741 UTC,House Cleaning,336782195759309000,10,5.0,2018-10-13 23:43:59.741 UTC,112.0,4,True,340476475494752000,False
22143,343939603565109000,2018-11-24 18:46:44.453 UTC,House Cleaning,331680221269541000,10,5.0,2018-11-23 15:44:20.432 UTC,95.0,2,False,343939726257504000,False
5303,342111532653347000,2018-11-03 14:58:53.3 UTC,House Cleaning,332362355118940000,10,4.7,2018-11-02 16:49:49.271 UTC,112.0,2,True,342111694639464000,False
11411,343070327796924000,2018-11-14 17:18:48.345 UTC,Local Moving (under 50 miles),230494318819927000,522,4.0,2018-11-14 15:21:54.928 UTC,105.0,1,True,343070681262334000,False
15833,339896067054756000,2018-10-08 23:34:27.727 UTC,House Cleaning,333134528229564000,11,4.55,2018-10-08 16:40:30.741 UTC,80.0,1,True,339896229134450000,True
17392,342980056623349000,2018-11-13 16:14:17.02 UTC,Local Moving (under 50 miles),338746665725485000,11,4.64,2018-11-12 04:09:35.955 UTC,99.0,2,True,342980554618519000,False
16322,339975146201579000,2018-10-09 21:32:27.108 UTC,House Cleaning,335167205514117000,11,5.0,2018-10-09 18:47:18.238 UTC,99.0,2,True,339975804017041000,False
16908,344227250449563000,2018-11-28 02:40:51.253 UTC,House Cleaning,316712322525880000,11,5.0,2018-11-27 20:30:39.818 UTC,100.0,1,True,344227407453044000,False
8584,339594740489707000,2018-10-05 11:52:21.404 UTC,House Cleaning,223410285121102000,11,5.0,2018-09-28 16:48:46.105 UTC,80.0,4,True,339594892703015000,False
8603,340515217303126000,2018-10-16 03:33:38.077 UTC,House Cleaning,334594728909758000,11,5.0,2018-10-16 03:20:24 UTC,80.0,4,True,340515339783889000,True
23791,341288766934450000,2018-10-25 02:26:07.53 UTC,House Cleaning,334597451877802000,11,5.0,2018-10-23 22:30:53.216 UTC,80.0,2,True,341289159810687000,False
25667,344206536290140000,2018-11-27 20:55:36.958 UTC,Local Moving (under 50 miles),341759066907500000,11,4.91,2018-11-27 17:41:49.667 UTC,85.0,3,True,344206918785523000,True
7402,344125389170106000,2018-11-26 22:23:09.721 UTC,Local Moving (under 50 miles),292832429322928000,11,5.0,2018-11-13 02:17:09.08 UTC,85.0,1,True,344125584552853000,False
732,342994770147491000,2018-11-13 20:19:30.85 UTC,Local Moving (under 50 miles),338452459474657000,11,4.27,2018-11-10 16:11:20.276 UTC,45.0,4,True,342994969695568000,False
24079,343032478657257000,2018-11-14 06:47:59.172 UTC,Local Moving (under 50 miles),338452459474657000,11,4.27,2018-11-10 16:11:20.276 UTC,45.0,2,True,343032687202001000,False
4737,343356645180178000,2018-11-18 00:50:45.565 UTC,Local Moving (under 50 miles),339814967199547000,11,4.55,2018-11-16 22:58:36.287 UTC,75.0,1,True,343356781371006000,True
10927,344199475236831000,2018-11-27 18:57:56.023 UTC,House Cleaning,332708470448259000,11,4.64,2018-11-27 16:37:10.501 UTC,84.0,1,True,344199878807486000,True
24102,339279503229329000,2018-10-01 20:18:23.995 UTC,House Cleaning,249917334070797000,12,4.92,2018-09-29 20:20:39.378 UTC,120.0,4,True,339279695305818000,False
5228,343601941102043000,2018-11-20 20:59:01.486 UTC,Local Moving (under 50 miles),271627618303058000,12,5.0,2018-03-19 20:05:50.614 UTC,125.0,1,True,343602370015600000,False
8436,339208852905672000,2018-10-01 00:40:53.592 UTC,House Cleaning,213748876996502000,12,4.67,2018-09-24 23:52:53.323 UTC,80.0,2,True,339209067782119000,False
21174,339215065721331000,2018-10-01 02:24:26.645 UTC,House Cleaning,334277172371054000,12,4.75,2018-09-30 20:11:19.678 UTC,80.0,3,True,339215152854114000,False
12116,339541290905280000,2018-10-04 21:01:32.176 UTC,House Cleaning,248385495085311000,12,4.92,2018-10-03 14:40:40.084 UTC,165.0,1,True,339541331503743000,False
18913,340299945656033000,2018-10-13 15:45:46.383 UTC,House Cleaning,265766477310657000,12,4.58,2018-10-07 05:21:27.156 UTC,90.0,7,True,340300149178056000,True
17375,339966433929068000,2018-10-09 19:07:14.441 UTC,House Cleaning,336142455949033000,12,4.75,2018-10-09 13:28:58.492 UTC,81.0,1,True,339966806721102000,True
2589,343767042653495000,2018-11-22 18:50:43.303 UTC,Local Moving (under 50 miles),339792154533388000,12,5.0,2018-11-21 22:09:03.821 UTC,79.0,1,True,343767259574968000,True
9919,343933223247298000,2018-11-24 17:00:23.928 UTC,Local Moving (under 50 miles),339792154533388000,12,5.0,2018-11-24 12:07:35.24 UTC,79.0,1,True,343933390949195000,False
14409,343839956947632000,2018-11-23 15:05:57.558 UTC,Local Moving (under 50 miles),339792154533388000,12,5.0,2018-11-23 03:20:21.476 UTC,79.0,1,True,343840076109578000,False
22532,343913775470714000,2018-11-24 11:36:16.126 UTC,Local Moving (under 50 miles),339792154533388000,12,5.0,2018-11-24 00:01:11.526 UTC,79.0,1,True,343914285314187000,True
429,343339631911075000,2018-11-17 20:07:12.854 UTC,House Cleaning,341516543840624000,12,4.58,2018-11-17 10:57:47.704 UTC,80.0,1,True,343339765211734000,True
13455,343376574340243000,2018-11-18 06:22:55.135 UTC,House Cleaning,341516543840624000,12,4.58,2018-11-18 04:21:02.429 UTC,155.0,2,True,343376699952783000,False
18608,343151041016635000,2018-11-15 15:44:02.08 UTC,House Cleaning,341516543840624000,12,4.58,2018-11-15 15:15:54.601 UTC,170.0,3,True,343151337935708000,False
8467,340173936837460000,2018-10-12 04:45:37.483 UTC,House Cleaning,336708940075376000,12,4.92,2018-10-11 02:49:03.55 UTC,90.0,1,True,340175010269036000,True
18163,343106088877523000,2018-11-15 03:14:49.505 UTC,House Cleaning,336869300473250000,12,5.0,2018-11-14 20:35:35.875 UTC,100.0,1,True,343106340584636000,False
25680,344463529151315000,2018-11-30 20:18:49.904 UTC,House Cleaning,340213889032413000,12,4.92,2018-11-30 15:06:33.408 UTC,80.0,1,True,344463810242420000,False
16966,340046228727865000,2018-10-10 17:17:09.594 UTC,Local Moving (under 50 miles),338662588994978000,12,4.67,2018-10-10 17:06:01.581 UTC,85.0,1,True,340046359190143000,False
7526,344325788864176000,2018-11-29 06:03:09.47 UTC,Local Moving (under 50 miles),338452459474657000,12,4.0,2018-11-15 18:20:41.218 UTC,45.0,4,True,344326090448150000,False
10580,343863671213596000,2018-11-23 21:41:11.845 UTC,Local Moving (under 50 miles),339045284060610000,12,4.67,2018-11-23 16:40:59.863 UTC,75.0,3,True,343863867627347000,False
16283,343662109792231000,2018-11-21 13:41:50.555 UTC,Local Moving (under 50 miles),339814967199547000,12,4.58,2018-11-21 10:01:17.112 UTC,75.0,1,True,343662294526124000,False
17824,343960567356416000,2018-11-25 00:36:07.745 UTC,Local Moving (under 50 miles),339814967199547000,12,4.58,2018-11-24 02:50:24.847 UTC,75.0,1,True,343960802783412000,False
22305,343546424526225000,2018-11-20 05:33:44.933 UTC,Local Moving (under 50 miles),339814967199547000,12,4.58,2018-11-20 04:57:02.457 UTC,75.0,1,True,343546821776908000,False
19364,343143066123042000,2018-11-15 13:31:06.842 UTC,House Cleaning,340427639204298000,12,5.0,2018-11-15 13:28:00.918 UTC,85.0,2,True,343143326303715000,False
7486,342478262421266000,2018-11-07 20:51:03.106 UTC,House Cleaning,340140891324252000,12,5.0,2018-11-06 02:39:06.001 UTC,105.0,1,True,342487999647195000,False
25700,339858201371287000,2018-10-08 13:03:22.242 UTC,House Cleaning,330362095874646000,12,4.33,2018-10-03 14:27:34.047 UTC,80.0,8,True,339858430891516000,False
10231,343242675042205000,2018-11-16 17:11:15.755 UTC,Local Moving (under 50 miles),254262833819116000,12,5.0,2018-11-15 20:53:49.396 UTC,297.0,2,True,343242912272654000,False
9492,341087100462866000,2018-10-22 18:25:01.192 UTC,Local Moving (under 50 miles),331051520539566000,13,5.0,2018-10-22 17:59:49.599 UTC,70.0,4,True,341087283865403000,False
21942,343489195501723000,2018-11-19 13:39:56.133 UTC,Local Moving (under 50 miles),331051520539566000,13,5.0,2018-11-18 23:14:40.164 UTC,70.0,2,True,343489417782009000,False
18460,342373717958262000,2018-11-06 15:48:38.602 UTC,House Cleaning,325444462506614000,13,4.85,2018-11-03 18:59:42.11 UTC,90.0,1,True,342373890904154000,False
1997,342113612983050000,2018-11-03 15:33:33.852 UTC,House Cleaning,325311088184320000,13,5.0,2018-11-03 04:01:37.669 UTC,100.0,5,True,342113821313097000,False
10834,342053080976302000,2018-11-02 22:44:41.707 UTC,House Cleaning,325311088184320000,13,5.0,2018-05-22 22:39:19.275 UTC,190.0,2,True,342053185461985000,False
21829,342079215789859000,2018-11-03 06:00:16.617 UTC,House Cleaning,325311088184320000,13,5.0,2018-11-03 04:01:37.669 UTC,135.0,3,True,342079320743960000,True
5916,343168266665779000,2018-11-15 20:31:07.066 UTC,Local Moving (under 50 miles),340434136735752000,13,4.92,2018-11-14 15:09:39.887 UTC,99.0,1,True,343168433553940000,False
22323,340827782989037000,2018-10-19 18:23:03.685 UTC,House Cleaning,337054945622966000,13,4.92,2018-10-19 15:00:03.89 UTC,90.0,2,True,340827873911054000,False
16084,342313154206056000,2018-11-05 22:59:15.129 UTC,House Cleaning,329512949846343000,13,5.0,2018-11-05 18:23:01.354 UTC,108.0,2,True,342318376903671000,False
24086,343514421846392000,2018-11-19 20:40:22.48 UTC,Local Moving (under 50 miles),308414827886125000,13,4.08,2018-11-19 20:36:49.944 UTC,90.0,5,True,343514931466117000,True
11676,339864261386354000,2018-10-08 14:44:22.082 UTC,House Cleaning,266087877978383000,13,4.77,2018-10-08 12:18:59.067 UTC,65.0,1,True,339864775661461000,False
16683,344463069558202000,2018-11-30 20:11:10.21 UTC,House Cleaning,302971324581191000,13,4.38,2018-11-30 18:56:18.843 UTC,90.0,3,True,344464434852225000,False
4595,344299087864496000,2018-11-28 22:38:08.37 UTC,House Cleaning,334122938143039000,13,4.92,2018-11-28 22:04:42.753 UTC,95.0,1,True,344299324093153000,False
8191,342387311957385000,2018-11-06 19:35:12.843 UTC,House Cleaning,327117176575049000,13,4.62,2018-11-06 16:58:17.846 UTC,50.0,1,True,342387370567712000,False
11285,343586412640747000,2018-11-20 16:40:13.287 UTC,House Cleaning,274313006049158000,13,4.85,2018-11-15 20:52:02.513 UTC,75.0,1,True,343586779193966000,False
13908,343463785931030000,2018-11-19 06:36:26.727 UTC,House Cleaning,341516543840624000,13,4.62,2018-11-19 02:21:00.33 UTC,80.0,1,True,343463895020519000,False
24475,339526388439253000,2018-10-04 16:53:09.239 UTC,House Cleaning,185028831451071000,13,4.69,2018-10-03 01:36:26.515 UTC,90.0,4,True,339526830786937000,False
23509,343765397756313000,2018-11-22 18:23:18.598 UTC,House Cleaning,336869300473250000,13,5.0,2018-11-22 17:03:19.349 UTC,120.0,1,True,343765568391684000,True
14547,343188803987071000,2018-11-16 02:13:24.713 UTC,House Cleaning,339825916214239000,13,5.0,2018-11-15 22:58:35.247 UTC,115.0,1,True,343189152486908000,False
23097,343328006499229000,2018-11-17 16:53:27.166 UTC,House Cleaning,339825916214239000,13,5.0,2018-11-17 14:51:20.647 UTC,115.0,1,True,343328406384541000,False
23636,341672880519004000,2018-10-29 13:08:01.203 UTC,House Cleaning,338937330234982000,13,5.0,2018-10-29 12:55:26.727 UTC,85.0,1,True,341673491155779000,True
12128,341168124162007000,2018-10-23 16:55:24.968 UTC,House Cleaning,332531739423637000,13,5.0,2018-10-23 02:06:37.639 UTC,80.0,1,True,341168264309874000,False
25932,344199583439904000,2018-11-27 18:59:43.99 UTC,Local Moving (under 50 miles),247448545433412000,13,4.92,2018-11-17 22:41:19.704 UTC,80.0,1,True,344199936718159000,False
3818,344013274289831000,2018-11-25 15:14:34.836 UTC,Local Moving (under 50 miles),331051520539566000,14,5.0,2018-11-25 02:00:57.239 UTC,70.0,2,True,344014134359678000,False
10589,344050083927613000,2018-11-26 01:28:04.464 UTC,Local Moving (under 50 miles),331051520539566000,14,5.0,2018-11-25 16:19:44.857 UTC,70.0,1,True,344050243831316000,False
12224,343501166700265000,2018-11-19 16:59:27.45 UTC,House Cleaning,320700710342377000,14,4.93,2018-11-18 19:49:17.251 UTC,100.0,2,True,343501501312049000,False
1319,340244335921701000,2018-10-13 00:18:56.639 UTC,House Cleaning,273380273285399000,14,4.71,2018-05-13 18:26:14.76 UTC,60.0,5,True,340244519736590000,False
24978,344221474839150000,2018-11-28 01:04:35.885 UTC,House Cleaning,310934945021222000,14,4.93,2018-11-28 00:45:23.685 UTC,140.0,1,True,344221653520244000,False
3814,343777734929367000,2018-11-22 21:48:55.601 UTC,House Cleaning,329325680155705000,14,5.0,2018-11-20 05:23:02.003 UTC,96.0,2,True,343778332913901000,True
22717,343540894584004000,2018-11-20 04:01:35.429 UTC,House Cleaning,329325680155705000,14,5.0,2018-11-19 21:03:07.604 UTC,96.0,6,True,343542146100453000,False
24010,341071153475403000,2018-10-22 13:59:14.099 UTC,House Cleaning,325537762009710000,14,4.93,2018-10-21 18:52:00.197 UTC,187.0,4,True,341071308325978000,True
3821,344023624777506000,2018-11-25 18:07:05.491 UTC,House Cleaning,286337829253760000,14,4.86,2018-11-24 16:08:26.818 UTC,190.0,1,True,344024070730825000,False
13037,340640318908702000,2018-10-17 14:18:39.527 UTC,House Cleaning,261449122952701000,14,4.0,2018-10-15 11:11:57.57 UTC,110.0,5,True,340640437524619000,False
4065,342553295423955000,2018-11-08 17:41:36.128 UTC,House Cleaning,321842451443130000,14,4.71,2018-11-06 17:40:53.127 UTC,60.0,1,True,342553428386627000,False
4535,343617442913755000,2018-11-21 01:17:23.575 UTC,House Cleaning,321842451443130000,14,4.71,2018-11-20 19:20:16.573 UTC,60.0,1,True,343617693967532000,False
15267,340552859900723000,2018-10-16 14:01:00.489 UTC,House Cleaning,266087877978383000,14,4.79,2018-10-15 19:05:10.322 UTC,65.0,2,True,340553270063718000,False
1000,340049375089025000,2018-10-10 18:09:36.224 UTC,House Cleaning,304371044438507000,14,4.93,2018-10-10 17:55:12.914 UTC,80.0,5,True,340049517044514000,False
6561,343062150069010000,2018-11-14 15:02:30.862 UTC,House Cleaning,329452659169190000,14,4.79,2018-10-05 21:20:38.021 UTC,120.0,8,True,343062284107022000,False
657,339887067914305000,2018-10-08 21:04:28.599 UTC,House Cleaning,309798323456114000,14,4.93,2018-10-08 16:20:00.11 UTC,110.0,3,True,339887273138643000,True
8926,339476147349356000,2018-10-04 02:55:48.121 UTC,House Cleaning,309798323456114000,14,4.93,2018-10-02 19:39:29.083 UTC,110.0,3,True,339476419387293000,False
21609,340825989263540000,2018-10-19 17:53:09.934 UTC,House Cleaning,309798323456114000,14,4.93,2018-10-17 21:04:24.777 UTC,110.0,2,True,340826288412991000,False
23558,344465344547938000,2018-11-30 20:49:04.856 UTC,Local Moving (under 50 miles),337649707032568000,14,4.64,2018-11-29 17:19:34.023 UTC,110.0,1,True,344465435680940000,False
5793,343416408856371000,2018-11-18 17:26:49.518 UTC,House Cleaning,293671737471860000,14,4.71,2018-11-12 01:48:19.301 UTC,140.0,3,True,343416684883550000,True
7584,342840978970583000,2018-11-12 01:36:19.693 UTC,House Cleaning,293671737471860000,14,4.71,2018-10-27 22:32:15.452 UTC,140.0,2,True,342841302124208000,True
12847,342140660259979000,2018-11-03 23:04:21.089 UTC,House Cleaning,293671737471860000,14,4.71,2018-10-27 22:32:15.452 UTC,120.0,7,True,342146884496384000,True
1764,343672935444570000,2018-11-21 16:42:16.254 UTC,House Cleaning,337698138531217000,14,4.93,2018-11-21 00:45:04.063 UTC,97.0,2,True,343673170738814000,False
11728,342498618695540000,2018-11-08 02:30:19.647 UTC,House Cleaning,336782195759309000,14,5.0,2018-11-06 23:17:37.514 UTC,156.0,5,True,342500449664696000,True
12425,340300162445238000,2018-10-13 15:49:23.146 UTC,House Cleaning,202767083142964000,15,4.87,2018-10-10 17:43:04.579 UTC,109.0,6,True,340300511920644000,True
11651,343837417952952000,2018-11-23 14:23:38.506 UTC,House Cleaning,328212618082623000,15,5.0,2018-11-21 16:09:32.318 UTC,140.0,1,True,343837551641354000,False
9551,342981806196482000,2018-11-13 16:43:26.898 UTC,Local Moving (under 50 miles),338365849642483000,15,4.93,2018-11-13 15:57:21.303 UTC,79.0,5,True,342981917764370000,True
5494,339469002093666000,2018-10-04 00:56:42.94 UTC,House Cleaning,304175133911924000,15,5.0,2018-10-03 17:08:43.664 UTC,80.0,1,True,339469543496114000,False
11297,343702228809908000,2018-11-22 00:50:29.388 UTC,Local Moving (under 50 miles),323063930456965000,15,5.0,2018-11-21 19:54:32.101 UTC,80.0,1,True,343702440679997000,False
17819,343585646364721000,2018-11-20 16:27:26.833 UTC,Local Moving (under 50 miles),323063930456965000,15,5.0,2018-11-19 21:50:07.247 UTC,80.0,1,True,343586564394369000,False
11156,343599703556956000,2018-11-20 20:21:44.296 UTC,Local Moving (under 50 miles),317583953571438000,15,4.87,2018-11-20 19:45:30.684 UTC,90.0,2,True,343599925794242000,False
